"@timestamp",message,"log.file.path"
"May 30, 2020 @ 15:42:52.321","05/30/2020-15:42:42.345854  [**] [1:2024792:4] ET POLICY Cryptocurrency Miner Checkin [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:50911 -> 83.151.238.37:8080","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:42:52.321","05/30-15:42:42.345854  [**] [1:2024792:4] ET POLICY Cryptocurrency Miner Checkin [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:50911 -> 83.151.238.37:8080","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:30:18.508","05/30-15:30:10.472068  [**] [1:2026743:2] ET POLICY Observed Suspicious SSL Cert (External IP Lookup - ident .me) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 176.58.123.25:443 -> 172.16.2.2:49847","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:30:11.415","05/30/2020-15:30:10.735915  [**] [1:2026743:3] ET HUNTING Observed Suspicious SSL Cert (External IP Lookup - ident .me) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 176.58.123.25:443 -> 172.16.2.2:49847","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:56.400","05/30/2020-15:29:49.941742  [**] [1:2028794:2] ET JA3 Hash - [Abuse.ch] Possible Tofsee [**] [Classification: Unknown Traffic] [Priority: 3] {TCP} 172.16.2.2:49830 -> 216.239.38.21:443","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:56.400","05/30/2020-15:29:49.942032  [**] [1:2025330:3] ET POLICY Possible External IP Lookup SSL Cert Observed (ipinfo.io) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 216.239.38.21:443 -> 172.16.2.2:49830","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:56.399","05/30/2020-15:29:49.941742  [**] [1:2025331:3] ET POLICY Possible External IP Lookup Domain Observed in SNI (ipinfo. io) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49830 -> 216.239.38.21:443","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:53.491","05/30-15:29:49.925547  [**] [1:2025331:3] ET POLICY Possible External IP Lookup Domain Observed in SNI (ipinfo. io) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:49830 -> 216.239.38.21:443","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:29:38.487","05/30-15:29:31.033776  [**] [1:2816531:3] ETPRO POLICY External IP Lookup www.trackip.net [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49798 -> 104.28.8.113:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:29:31.386","05/30/2020-15:29:31.194422  [**] [1:2816531:4] ETPRO POLICY External IP Lookup www.trackip.net [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49798 -> 104.28.8.113:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:24.383","05/30/2020-15:29:22.356977  [**] [1:2805815:6] ETPRO POLICY IP Check Domain (whatismyipaddress .com in HTTP Host) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49791 -> 66.171.248.178:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:29:23.477","05/30-15:29:22.197701  [**] [1:2805815:3] ETPRO POLICY IP Check Domain (whatismyipaddress .com in HTTP Host) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49791 -> 66.171.248.178:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:28:39.314","05/30/2020-15:28:35.054370  [**] [1:2021997:3] ET POLICY External IP Lookup api.ipify.org [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49748 -> 184.73.165.106:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:28:39.314","05/30/2020-15:28:35.524656  [**] [1:2816531:4] ETPRO POLICY External IP Lookup www.trackip.net [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49749 -> 104.28.8.113:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:28:38.447","05/30-15:28:34.812354  [**] [1:2021997:1] ET POLICY External IP Lookup api.ipify.org [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49748 -> 184.73.165.106:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:28:38.447","05/30-15:28:35.354784  [**] [1:2816531:3] ETPRO POLICY External IP Lookup www.trackip.net [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49749 -> 104.28.8.113:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:19.287","05/30/2020-15:27:17.870873  [**] [1:2021997:3] ET POLICY External IP Lookup api.ipify.org [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49718 -> 23.21.59.179:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:18.429","05/30-15:27:11.649345  [**] [1:2025331:3] ET POLICY Possible External IP Lookup Domain Observed in SNI (ipinfo. io) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:49715 -> 216.239.32.21:443","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:18.429","05/30-15:27:11.904282  [**] [1:2805815:3] ETPRO POLICY IP Check Domain (whatismyipaddress .com in HTTP Host) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49714 -> 66.171.248.178:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:18.429","05/30-15:27:17.714317  [**] [1:2021997:1] ET POLICY External IP Lookup api.ipify.org [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49718 -> 23.21.59.179:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:16.285","05/30/2020-15:27:15.116649  [**] [1:2805815:6] ETPRO POLICY IP Check Domain (whatismyipaddress .com in HTTP Host) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49714 -> 66.171.248.178:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:13.283","05/30/2020-15:27:11.713087  [**] [1:2025331:3] ET POLICY Possible External IP Lookup Domain Observed in SNI (ipinfo. io) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49715 -> 216.239.32.21:443","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:13.283","05/30/2020-15:27:11.713087  [**] [1:2028794:2] ET JA3 Hash - [Abuse.ch] Possible Tofsee [**] [Classification: Unknown Traffic] [Priority: 3] {TCP} 172.16.2.2:49715 -> 216.239.32.21:443","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:13.283","05/30/2020-15:27:12.203164  [**] [1:2025330:3] ET POLICY Possible External IP Lookup SSL Cert Observed (ipinfo.io) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 216.239.32.21:443 -> 172.16.2.2:49715","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:06.280","05/30/2020-15:27:02.337637  [**] [1:2021378:4] ET POLICY External IP Lookup - checkip.dyndns.org [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:49713 -> 162.88.193.70:80","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:06.280","05/30/2020-15:27:03.377473  [**] [1:2014932:2] ET POLICY DynDNS CheckIp External IP Address Server Response [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 162.88.193.70:80 -> 172.16.2.2:49713","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:27:03.426","05/30-15:27:02.241052  [**] [1:2021378:1] ET POLICY External IP Lookup - checkip.dyndns.org [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49713 -> 162.88.193.70:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:03.426","05/30-15:27:02.337246  [**] [1:2014932:1] ET POLICY DynDNS CheckIp External IP Address Server Response [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 162.88.193.70:80 -> 172.16.2.2:49713","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:27:00.425","05/30-15:26:56.019479  [**] [1:2024792:4] ET POLICY Cryptocurrency Miner Checkin [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49712 -> 83.151.238.37:8080","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:26:59.279","05/30/2020-15:26:56.019479  [**] [1:2024792:4] ET POLICY Cryptocurrency Miner Checkin [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:49712 -> 83.151.238.37:8080","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:26:45.421","05/30-15:26:35.698016  [**] [1:2026743:2] ET POLICY Observed Suspicious SSL Cert (External IP Lookup - ident .me) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 176.58.123.25:443 -> 172.16.2.2:49709","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:26:44.276","05/30/2020-15:26:35.837593  [**] [1:2026743:3] ET HUNTING Observed Suspicious SSL Cert (External IP Lookup - ident .me) [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 176.58.123.25:443 -> 172.16.2.2:49709","/var/log/suricata/fast.log"
"May 30, 2020 @ 15:25:00.399","05/30-15:24:58.643003  [**] [1:2020716:2] ET POLICY Possible External IP Lookup ipinfo.io [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 172.16.2.2:50218 -> 216.239.38.21:80","/var/log/snort/alert.fast"
"May 30, 2020 @ 15:24:59.242","05/30/2020-15:24:58.914084  [**] [1:2020716:5] ET POLICY Possible External IP Lookup ipinfo.io [**] [Classification: Device Retrieving External IP Address Detected] [Priority: 2] {TCP} 172.16.2.2:50218 -> 216.239.38.21:80","/var/log/suricata/fast.log"
