"@timestamp",message,"log.file.path"
"May 29, 2020 @ 14:21:25.502","05/29-14:21:19.657708  [**] [1:2001569:14] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:60084 -> 192.168.8.69:445","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:21:20.612","05/29/2020-14:21:19.657708  [**] [1:2001569:15] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:60084 -> 192.168.8.69:445","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:20:25.576","05/29/2020-14:20:19.984308  [**] [1:2001583:16] ET SCAN Behavioral Unusual Port 1433 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:55745 -> 192.168.2.85:1433","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:20:25.575","05/29/2020-14:20:16.318886  [**] [1:2001569:15] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:55501 -> 192.168.2.96:445","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:20:20.491","05/29-14:20:16.318861  [**] [1:2001569:14] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:55470 -> 192.168.2.65:445","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:20:20.491","05/29-14:20:19.984308  [**] [1:2001583:15] ET SCAN Behavioral Unusual Port 1433 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:55745 -> 192.168.2.85:1433","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:19:25.473","05/29-14:19:23.650895  [**] [1:2013479:4] ET SCAN Behavioral Unusually fast Terminal Server Traffic Potential Scan or Infection (Outbound) [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:52090 -> 10.100.101.19:3389","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:19:24.468","05/29-14:19:19.961586  [**] [1:2001583:15] ET SCAN Behavioral Unusual Port 1433 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:51854 -> 10.100.101.39:1433","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:19:20.506","05/29/2020-14:19:19.961586  [**] [1:2001583:16] ET SCAN Behavioral Unusual Port 1433 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:51854 -> 10.100.101.39:1433","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:19:17.440","05/29-14:19:16.499697  [**] [1:2001569:14] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:51627 -> 10.100.101.69:445","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:19:17.435","05/29/2020-14:19:16.499697  [**] [1:2001569:15] ET SCAN Behavioral Unusual Port 445 traffic Potential Scan or Infection [**] [Classification: Misc activity] [Priority: 3] {TCP} 172.16.2.2:51627 -> 10.100.101.69:445","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:18:41.427","05/29-14:18:38.793907  [**] [1:2831048:2] ETPRO POLICY Observed SSL Cert (IP Lookup - ipify .org) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 50.19.115.217:443 -> 172.16.2.2:50014","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:18:41.427","05/29/2020-14:18:38.920893  [**] [1:2831048:3] ETPRO POLICY Observed SSL Cert (IP Lookup - ipify .org) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 50.19.115.217:443 -> 172.16.2.2:50014","/var/log/suricata/fast.log"
"May 29, 2020 @ 14:18:06.410","05/29-14:17:58.191201  [**] [1:2029538:2] ET POLICY EXE Base64 Encoded potential malware [**] [Classification: Misc activity] [Priority: 3] {TCP} 167.99.154.202:80 -> 172.16.2.2:49973","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:18:06.410","05/29-14:17:58.191201  [**] [1:2018856:11] ET TROJAN Windows executable base64 encoded [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 167.99.154.202:80 -> 172.16.2.2:49973","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:18:06.410","05/29-14:18:02.035227  [**] [1:2029538:2] ET POLICY EXE Base64 Encoded potential malware [**] [Classification: Misc activity] [Priority: 3] {TCP} 167.99.154.202:80 -> 172.16.2.2:49973","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:18:06.410","05/29-14:18:02.035227  [**] [1:2018856:11] ET TROJAN Windows executable base64 encoded [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 167.99.154.202:80 -> 172.16.2.2:49973","/var/log/snort/alert.fast"
"May 29, 2020 @ 14:18:06.409","05/29/2020-14:17:58.522757  [**] [1:2029538:2] ET HUNTING EXE Base64 Encoded potential malware [**] [Classification: Misc activity] [Priority: 3] {TCP} 167.99.154.202:80 -> 172.16.2.2:49973","/var/log/suricata/fast.log"
