"@timestamp",message,"log.file.path"
"May 29, 2020 @ 12:31:12.277","05/29-12:31:09.496897  [**] [1:2010066:13] ET POLICY Data POST to an image file (gif) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50188 -> 171.244.34.167:80","/var/log/snort/alert.fast"
"May 29, 2020 @ 12:31:12.277","05/29/2020-12:31:09.987333  [**] [1:2010066:16] ET POLICY Data POST to an image file (gif) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50188 -> 171.244.34.167:80","/var/log/suricata/fast.log"
"May 29, 2020 @ 12:31:12.277","05/29/2020-12:31:11.317035  [**] [1:2010066:16] ET POLICY Data POST to an image file (gif) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50192 -> 217.174.149.130:80","/var/log/suricata/fast.log"
"May 29, 2020 @ 12:31:12.277","05/29/2020-12:31:11.317035  [**] [1:2025638:3] ET MALWARE [eSentire] Win32/GandCrab v4/5 Ransomware CnC Activity [**] [Classification: Malware Command and Control Activity Detected] [Priority: 1] {TCP} 172.16.2.2:50192 -> 217.174.149.130:80","/var/log/suricata/fast.log"
"May 29, 2020 @ 12:31:12.277","05/29-12:31:11.042803  [**] [1:2010066:13] ET POLICY Data POST to an image file (gif) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50192 -> 217.174.149.130:80","/var/log/snort/alert.fast"
"May 29, 2020 @ 12:30:37.245","05/29/2020-12:30:35.794580  [**] [1:2010067:10] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50159 -> 186.202.157.79:80","/var/log/suricata/fast.log"
"May 29, 2020 @ 12:30:37.245","05/29-12:30:30.852033  [**] [1:2010067:9] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50155 -> 45.118.145.96:80","/var/log/snort/alert.fast"
"May 29, 2020 @ 12:30:37.245","05/29-12:30:35.600448  [**] [1:2010067:9] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50159 -> 186.202.157.79:80","/var/log/snort/alert.fast"
"May 29, 2020 @ 12:30:37.244","05/29/2020-12:30:31.659499  [**] [1:2010067:10] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50155 -> 45.118.145.96:80","/var/log/suricata/fast.log"
"May 29, 2020 @ 12:30:22.234","05/29-12:30:20.465657  [**] [1:2010067:9] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50148 -> 172.67.184.106:80","/var/log/snort/alert.fast"
"May 29, 2020 @ 12:30:22.232","05/29/2020-12:30:20.567626  [**] [1:2010067:10] ET POLICY Data POST to an image file (jpg) [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 172.16.2.2:50148 -> 172.67.184.106:80","/var/log/suricata/fast.log"
